quadratid,region,folder,mask_patches,mask_stitched,height,width,mask_height,mask_width,other_pixels,hard_coral_pixels,soft_coral_pixels,seaview_split,points_selection_method,point_labels_count,comparison_status,class_label_comparison,points_mismatch_count,hard_coral_mismatch_count,soft_coral_mismatch_count,points_mismatch_percent,hard_coral_mismatch_percent,soft_coral_mismatch_percent
38006203601,PAC_USA,SEAVIEW_PAC_USA,97,1,1062,1062,1062,1062,1394850,1988682,0,test,random,50,SUCCESS,Mismatch,22,22,0,44,44,0
38006204102,PAC_USA,SEAVIEW_PAC_USA,102,1,1022,1022,1022,1022,1602279,1531173,0,test,random,50,SUCCESS,Mismatch,12,12,0,24,24,0
38006204101,PAC_USA,SEAVIEW_PAC_USA,61,1,1022,1022,1022,1022,1421748,1711704,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
38006203901,PAC_USA,SEAVIEW_PAC_USA,70,1,1101,1101,1101,1101,1191453,2445150,0,test,random,50,SUCCESS,Mismatch,15,15,0,30,30,0
38006203801,PAC_USA,SEAVIEW_PAC_USA,61,1,1207,1207,1207,1207,1250637,3119910,0,test,random,50,SUCCESS,Mismatch,12,12,0,24,24,0
38006203701,PAC_USA,SEAVIEW_PAC_USA,112,1,1444,1444,1444,1444,3007521,3247887,0,test,random,50,SUCCESS,Mismatch,9,9,0,18,18,0
38006204001,PAC_USA,SEAVIEW_PAC_USA,90,1,1223,1223,1223,1223,2557590,1929597,0,test,random,50,SUCCESS,Mismatch,11,11,0,22,22,0
38006204201,PAC_USA,SEAVIEW_PAC_USA,85,1,1089,1089,1089,1089,2185734,1372029,0,test,random,50,SUCCESS,Mismatch,11,11,0,22,22,0
38006204301,PAC_USA,SEAVIEW_PAC_USA,58,1,1138,1138,1138,1138,1720368,2164764,0,test,random,50,SUCCESS,Mismatch,16,15,0,32,30,0
38006204401,PAC_USA,SEAVIEW_PAC_USA,65,1,1119,1119,1119,1119,2196516,1559967,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
38006204501,PAC_USA,SEAVIEW_PAC_USA,99,1,1317,1317,1317,1317,2513976,2689491,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
38006204601,PAC_USA,SEAVIEW_PAC_USA,54,1,1289,1289,1289,1289,2113407,2871156,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
38006204701,PAC_USA,SEAVIEW_PAC_USA,79,1,1521,1521,1521,1521,3635529,3304794,0,test,random,50,SUCCESS,Mismatch,5,5,0,10,10,0
38006204801,PAC_USA,SEAVIEW_PAC_USA,36,1,1073,1073,1073,1073,1707693,1746294,0,test,random,50,SUCCESS,Mismatch,8,7,0,16,14,0
38006204901,PAC_USA,SEAVIEW_PAC_USA,69,1,1289,1289,1289,1289,2834721,2149842,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38006205101,PAC_USA,SEAVIEW_PAC_USA,66,1,1624,1624,1624,1624,4366113,3546015,0,test,random,50,SUCCESS,Mismatch,10,9,0,20,18,0
38006205001,PAC_USA,SEAVIEW_PAC_USA,75,1,1691,1691,1691,1691,5124699,3453744,0,test,random,50,SUCCESS,Mismatch,4,4,0,8,8,0
38006205401,PAC_USA,SEAVIEW_PAC_USA,77,1,1144,1144,1144,1144,2106483,1819725,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38006248501,PAC_USA,SEAVIEW_PAC_USA,41,1,1848,1848,1848,1848,7477314,2767998,0,train,random,100,SUCCESS,Mismatch,12,10,0,12,10,0
38006228901,PAC_USA,SEAVIEW_PAC_USA,37,1,1481,1481,1481,1481,4459638,2120445,0,train,random,100,SUCCESS,Mismatch,10,8,0,10,8,0
38006240301,PAC_USA,SEAVIEW_PAC_USA,28,1,1848,1848,1848,1848,6629583,3615729,0,train,random,100,SUCCESS,Mismatch,8,6,0,8,6,0
38006251001,PAC_USA,SEAVIEW_PAC_USA,92,1,2500,2500,2500,2500,2561676,16188324,0,train,random,100,SUCCESS,Mismatch,23,20,0,23,20,0
38007005501,PAC_USA,SEAVIEW_PAC_USA,28,1,2103,2103,2103,2103,10231740,3036087,0,train,random,100,SUCCESS,Mismatch,18,12,0,18,12,0
38007010001,PAC_USA,SEAVIEW_PAC_USA,36,1,1709,1709,1709,1709,7266087,1495956,0,train,random,100,SUCCESS,Mismatch,8,7,0,8,7,0
38007026701,PAC_USA,SEAVIEW_PAC_USA,88,1,1078,1078,1078,1078,1799967,1686285,0,train,random,100,SUCCESS,Mismatch,38,37,0,38,37,0
38007051701,PAC_USA,SEAVIEW_PAC_USA,25,1,953,953,953,953,2287104,437523,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38007051201,PAC_USA,SEAVIEW_PAC_USA,19,1,807,807,807,807,1587456,366291,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
38007052301,PAC_USA,SEAVIEW_PAC_USA,44,1,883,883,883,883,1429845,909222,0,test,random,50,SUCCESS,Mismatch,7,4,0,14,8,0
38007052501,PAC_USA,SEAVIEW_PAC_USA,32,1,1178,1178,1178,1178,2916342,1246710,0,test,random,50,SUCCESS,Mismatch,12,10,0,24,20,0
38007052801,PAC_USA,SEAVIEW_PAC_USA,2,1,726,726,726,726,1529355,51873,0,test,random,50,SUCCESS,Mismatch,2,0,0,4,0,0
38007046601,PAC_USA,SEAVIEW_PAC_USA,50,1,1827,1827,1827,1827,6283491,3730296,0,train,random,100,SUCCESS,Mismatch,18,16,0,18,16,0
38007052701,PAC_USA,SEAVIEW_PAC_USA,33,1,981,981,981,981,309789,2577294,0,test,random,50,SUCCESS,Mismatch,27,26,0,54,52,0
38007053001,PAC_USA,SEAVIEW_PAC_USA,8,1,1131,1131,1131,1131,3738195,99288,0,test,random,50,SUCCESS,Mismatch,1,0,0,2,0,0
38007052201,PAC_USA,SEAVIEW_PAC_USA,171,1,2074,2074,2074,2074,6553380,6351048,0,test,random,50,SUCCESS,Mismatch,14,13,0,28,26,0
38007053101,PAC_USA,SEAVIEW_PAC_USA,30,1,999,999,999,999,2373660,620343,0,test,random,50,SUCCESS,Mismatch,5,4,0,10,8,0
38007053301,PAC_USA,SEAVIEW_PAC_USA,76,1,1178,1178,1178,1178,2382771,1780281,0,test,random,50,SUCCESS,Mismatch,10,10,0,20,20,0
38007053201,PAC_USA,SEAVIEW_PAC_USA,43,1,1966,1966,1966,1966,8957352,2638116,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38007053401,PAC_USA,SEAVIEW_PAC_USA,65,1,1131,1131,1131,1131,2835324,1002159,0,train,random,150,SUCCESS,Mismatch,28,25,0,18.66667,16.66667,0
38007053701,PAC_USA,SEAVIEW_PAC_USA,52,1,889,889,889,889,1589001,781962,0,test,random,50,SUCCESS,Mismatch,14,14,0,28,28,0
38007060701,PAC_USA,SEAVIEW_PAC_USA,104,1,953,953,953,953,1312092,1412535,0,train,random,100,SUCCESS,Mismatch,30,29,0,30,29,0
38007053601,PAC_USA,SEAVIEW_PAC_USA,45,1,805,805,805,805,1227960,716115,0,test,random,50,SUCCESS,Mismatch,16,16,0,32,32,0
38007081901,PAC_USA,SEAVIEW_PAC_USA,65,1,1640,1640,1640,1640,3891279,4177521,0,train,random,100,SUCCESS,Mismatch,18,16,0,18,16,0
38008095701,PAC_USA,SEAVIEW_PAC_USA,48,1,964,964,964,964,1797009,990879,0,train,random,100,SUCCESS,Mismatch,5,4,0,5,4,0
38008103601,PAC_USA,SEAVIEW_PAC_USA,11,1,1185,1185,1185,1185,711024,3501651,0,train,random,100,SUCCESS,Mismatch,8,6,0,8,6,0
38008114501,PAC_USA,SEAVIEW_PAC_USA,15,1,862,862,862,862,1386396,842736,0,train,random,100,SUCCESS,Mismatch,5,5,0,5,5,0
38008107901,PAC_USA,SEAVIEW_PAC_USA,1,1,1456,1456,1456,1456,6350790,9018,0,train,random,100,SUCCESS,Match,0,0,0,0,0,0
38008123601,PAC_USA,SEAVIEW_PAC_USA,37,1,953,953,953,953,1582122,1142505,0,train,random,100,SUCCESS,Mismatch,19,12,0,19,12,0
38008134901,PAC_USA,SEAVIEW_PAC_USA,28,1,1089,1089,1089,1089,753087,2804676,0,train,random,100,SUCCESS,Mismatch,20,12,0,20,12,0
38008146001,PAC_USA,SEAVIEW_PAC_USA,1,1,1263,1263,1263,1263,1397820,3387687,0,train,random,100,SUCCESS,Mismatch,53,52,0,53,52,0
38008150201,PAC_USA,SEAVIEW_PAC_USA,1,1,1207,1207,1207,1207,1250481,3120066,0,test,random,50,SUCCESS,Mismatch,16,16,0,32,32,0
38008150601,PAC_USA,SEAVIEW_PAC_USA,1,1,1624,1624,1624,1624,541371,7370757,0,test,random,50,SUCCESS,Mismatch,24,24,0,48,48,0
38008150901,PAC_USA,SEAVIEW_PAC_USA,2,1,1046,1046,1046,1046,1209807,2072541,0,test,random,50,SUCCESS,Mismatch,17,17,0,34,34,0
38008151301,PAC_USA,SEAVIEW_PAC_USA,1,1,1125,1125,1125,1125,2347368,1449507,0,test,random,50,SUCCESS,Mismatch,15,15,0,30,30,0
38009001301,PAC_USA,SEAVIEW_PAC_USA,1,1,1051,1051,1051,1051,803835,2509968,0,train,random,100,SUCCESS,Mismatch,24,22,0,24,22,0
38009016301,PAC_USA,SEAVIEW_PAC_USA,1,1,1469,1469,1469,1469,5132814,1341069,0,train,random,100,SUCCESS,Mismatch,21,14,0,21,14,0
38009025001,PAC_USA,SEAVIEW_PAC_USA,1,1,1640,1640,1640,1640,483081,7585719,0,train,random,100,SUCCESS,Mismatch,31,30,0,31,30,0
38009029101,PAC_USA,SEAVIEW_PAC_USA,1,1,1356,1356,1356,1356,2550882,2965326,0,train,random,100,SUCCESS,Mismatch,28,27,0,28,27,0
38009056601,PAC_USA,SEAVIEW_PAC_USA,1,1,1263,1263,1263,1263,288660,4496847,0,train,random,100,SUCCESS,Mismatch,23,21,0,23,21,0
38009038101,PAC_USA,SEAVIEW_PAC_USA,1,1,1469,1469,1469,1469,4176918,2296965,0,train,random,100,SUCCESS,Mismatch,21,13,0,21,13,0
38009049201,PAC_USA,SEAVIEW_PAC_USA,1,1,1521,1521,1521,1521,2374416,4565907,0,train,random,100,SUCCESS,Mismatch,39,36,0,39,36,0
38009080301,PAC_USA,SEAVIEW_PAC_USA,1,1,1421,1421,1421,1421,3617370,2440353,0,train,random,100,SUCCESS,Mismatch,18,18,0,18,18,0
38010137501,PAC_USA,SEAVIEW_PAC_USA,1,1,1848,1848,1848,1848,25029,10220283,0,train,random,100,SUCCESS,Mismatch,68,68,0,68,68,0
38010147701,PAC_USA,SEAVIEW_PAC_USA,1,1,1848,1848,1848,1848,1189338,9055974,0,train,random,100,SUCCESS,Mismatch,30,28,0,30,28,0
38010174901,PAC_USA,SEAVIEW_PAC_USA,1,1,1848,1848,1848,1848,2662314,7582998,0,train,random,100,SUCCESS,Mismatch,35,33,0,35,33,0
38011237201,PAC_USA,SEAVIEW_PAC_USA,1,1,1263,1263,1263,1263,987219,3798288,0,train,random,100,SUCCESS,Mismatch,56,56,0,56,56,0
38011204701,PAC_USA,SEAVIEW_PAC_USA,1,1,1223,1223,1223,1223,4386708,100479,0,train,random,100,SUCCESS,Mismatch,1,1,0,1,1,0
38011241001,PAC_USA,SEAVIEW_PAC_USA,1,1,909,909,909,909,836574,1642269,0,train,random,100,SUCCESS,Mismatch,31,30,0,31,30,0
38011224101,PAC_USA,SEAVIEW_PAC_USA,1,1,1366,1366,1366,1366,271503,5326365,0,train,random,100,SUCCESS,Mismatch,62,62,0,62,62,0
38012002901,PAC_USA,SEAVIEW_PAC_USA,1,1,1144,1144,1144,1144,3327039,599169,0,train,random,100,SUCCESS,Mismatch,10,10,0,10,10,0
38012044601,PAC_USA,SEAVIEW_PAC_USA,1,1,1230,1230,1230,1230,311412,4227288,0,test,random,50,SUCCESS,Mismatch,17,17,0,34,34,0
38012020301,PAC_USA,SEAVIEW_PAC_USA,1,1,1691,1691,1691,1691,5950347,2628096,0,train,random,100,SUCCESS,Mismatch,25,24,0,25,24,0
38012044701,PAC_USA,SEAVIEW_PAC_USA,1,1,1171,1171,1171,1171,0,4113723,0,test,random,50,SUCCESS,Mismatch,18,18,0,36,36,0
38012045001,PAC_USA,SEAVIEW_PAC_USA,1,1,916,916,916,916,2154258,362910,0,test,random,50,SUCCESS,Mismatch,7,4,0,14,8,0
38012045101,PAC_USA,SEAVIEW_PAC_USA,1,1,1089,1089,1089,1089,0,3557763,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38012045201,PAC_USA,SEAVIEW_PAC_USA,1,1,1432,1432,1432,1432,0,6151872,0,test,random,50,SUCCESS,Mismatch,15,15,0,30,30,0
38012045501,PAC_USA,SEAVIEW_PAC_USA,1,1,1398,1398,1398,1398,0,5863212,0,test,random,50,SUCCESS,Mismatch,11,11,0,22,22,0
38012045701,PAC_USA,SEAVIEW_PAC_USA,1,1,1398,1398,1398,1398,276942,5586270,0,test,random,50,SUCCESS,Mismatch,20,20,0,40,40,0
38012045601,PAC_USA,SEAVIEW_PAC_USA,1,1,1317,1317,1317,1317,0,5203467,0,test,random,50,SUCCESS,Mismatch,11,11,0,22,22,0
38012045901,PAC_USA,SEAVIEW_PAC_USA,1,1,1272,1272,1272,1272,0,4853952,0,test,random,50,SUCCESS,Mismatch,17,17,0,34,34,0
38012046401,PAC_USA,SEAVIEW_PAC_USA,1,1,1223,1223,1223,1223,798573,3688614,0,test,random,50,SUCCESS,Mismatch,12,12,0,24,24,0
38012046001,PAC_USA,SEAVIEW_PAC_USA,1,1,1171,1171,1171,1171,886584,3227139,0,test,random,50,SUCCESS,Mismatch,28,28,0,56,56,0
38012046501,PAC_USA,SEAVIEW_PAC_USA,1,1,1230,1230,1230,1230,296562,4242138,0,test,random,50,SUCCESS,Mismatch,13,13,0,26,26,0
38012046601,PAC_USA,SEAVIEW_PAC_USA,1,1,1192,1192,1192,1192,368070,3894522,0,test,random,50,SUCCESS,Mismatch,23,23,0,46,46,0
38012046801,PAC_USA,SEAVIEW_PAC_USA,1,1,912,912,912,912,1959681,535551,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38012047001,PAC_USA,SEAVIEW_PAC_USA,1,1,919,919,919,919,2166498,367185,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38012046901,PAC_USA,SEAVIEW_PAC_USA,1,1,877,877,877,877,1767471,539916,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38012047201,PAC_USA,SEAVIEW_PAC_USA,1,1,1280,1280,1280,1280,4035252,879948,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38012060301,PAC_USA,SEAVIEW_PAC_USA,1,1,1178,1178,1178,1178,476772,3686280,0,train,random,100,SUCCESS,Mismatch,43,42,0,43,42,0
38012068901,PAC_USA,SEAVIEW_PAC_USA,1,1,1113,1113,1113,1113,0,3716307,0,train,random,100,SUCCESS,Mismatch,28,28,0,28,28,0
38012087401,PAC_USA,SEAVIEW_PAC_USA,1,1,1144,1144,1144,1144,2512578,1413630,0,train,random,100,SUCCESS,Mismatch,15,14,0,15,14,0
38013160601,PAC_USA,SEAVIEW_PAC_USA,1,1,916,916,916,916,473112,2044056,0,train,random,100,SUCCESS,Mismatch,31,31,0,31,31,0
38013120701,PAC_USA,SEAVIEW_PAC_USA,1,1,916,916,916,916,0,2517168,0,train,random,100,SUCCESS,Mismatch,21,21,0,21,21,0
38013126801,PAC_USA,SEAVIEW_PAC_USA,1,1,916,916,916,916,1808748,708420,0,train,random,100,SUCCESS,Mismatch,9,7,0,9,7,0
38013163901,PAC_USA,SEAVIEW_PAC_USA,1,1,916,916,916,916,1994526,522642,0,train,random,100,SUCCESS,Mismatch,14,14,0,14,14,0
38014169801,PAC_USA,SEAVIEW_PAC_USA,1,1,1848,1848,1848,1848,1816854,8428458,0,train,random,100,SUCCESS,Mismatch,6,6,0,6,6,0
38014179201,PAC_USA,SEAVIEW_PAC_USA,1,1,1346,1346,1346,1346,1632555,3802593,0,train,random,100,SUCCESS,Mismatch,15,15,0,15,15,0
38014198901,PAC_USA,SEAVIEW_PAC_USA,1,1,1640,1640,1640,1640,3855507,4213293,0,train,random,100,SUCCESS,Mismatch,6,3,0,6,3,0
38014187501,PAC_USA,SEAVIEW_PAC_USA,1,1,2103,2103,2103,2103,0,13267827,0,train,random,100,SUCCESS,Mismatch,43,43,0,43,43,0
38014218301,PAC_USA,SEAVIEW_PAC_USA,1,1,1494,1494,1494,1494,0,6696108,0,train,random,100,SUCCESS,Mismatch,13,13,0,13,13,0
38014205401,PAC_USA,SEAVIEW_PAC_USA,1,1,1727,1727,1727,1727,0,8947587,0,train,random,100,SUCCESS,Mismatch,45,45,0,45,45,0
38014222101,PAC_USA,SEAVIEW_PAC_USA,1,1,1766,1766,1766,1766,2749710,6606558,0,train,random,100,SUCCESS,Mismatch,31,31,0,31,31,0
38014226501,PAC_USA,SEAVIEW_PAC_USA,1,1,1657,1657,1657,1657,0,8236947,0,train,random,100,SUCCESS,Mismatch,20,20,0,20,20,0
38014229501,PAC_USA,SEAVIEW_PAC_USA,1,1,2164,2164,2164,2164,0,14048688,0,train,random,100,SUCCESS,Mismatch,29,29,0,29,29,0
38014242601,PAC_USA,SEAVIEW_PAC_USA,1,1,2074,2074,2074,2074,10858275,2046153,0,train,random,100,SUCCESS,Mismatch,7,5,0,7,5,0
38014244401,PAC_USA,SEAVIEW_PAC_USA,1,1,1535,1535,1535,1535,5553546,1515129,0,train,random,100,SUCCESS,Mismatch,12,10,0,12,10,0
38016093801,PAC_USA,SEAVIEW_PAC_USA,1,1,1746,1746,1746,1746,8991693,153855,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
38016093701,PAC_USA,SEAVIEW_PAC_USA,1,1,1870,1870,1870,1870,10450665,40035,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
38016055101,PAC_USA,SEAVIEW_PAC_USA,1,1,2457,2457,2457,2457,16662648,1447899,0,train,random,100,SUCCESS,Mismatch,1,1,0,1,1,0
38016093601,PAC_USA,SEAVIEW_PAC_USA,1,1,1941,1941,1941,1941,11001300,301143,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
38016078901,PAC_USA,SEAVIEW_PAC_USA,1,1,1848,1848,1848,1848,8143272,2102040,0,train,random,100,SUCCESS,Mismatch,9,9,0,9,9,0
38016094001,PAC_USA,SEAVIEW_PAC_USA,1,1,2375,2375,2375,2375,15936720,985155,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
38016094401,PAC_USA,SEAVIEW_PAC_USA,1,1,1709,1709,1709,1709,8635407,126636,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
38016094501,PAC_USA,SEAVIEW_PAC_USA,1,1,1848,1848,1848,1848,8970633,1274679,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
38016094601,PAC_USA,SEAVIEW_PAC_USA,1,1,1640,1640,1640,1640,6648582,1420218,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38016094701,PAC_USA,SEAVIEW_PAC_USA,1,1,1746,1746,1746,1746,8571288,574260,0,test,random,50,SUCCESS,Mismatch,2,2,0,4,4,0
38016094801,PAC_USA,SEAVIEW_PAC_USA,1,1,1593,1593,1593,1593,7117050,495897,0,test,random,50,SUCCESS,Match,0,0,0,0,0,0
38016094901,PAC_USA,SEAVIEW_PAC_USA,1,1,1727,1727,1727,1727,8330760,616827,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
38016095201,PAC_USA,SEAVIEW_PAC_USA,1,1,1521,1521,1521,1521,6534552,405771,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
38016095001,PAC_USA,SEAVIEW_PAC_USA,1,1,2500,2500,2500,2500,16912377,1837623,0,test,random,50,SUCCESS,Mismatch,2,2,0,4,4,0
38016095801,PAC_USA,SEAVIEW_PAC_USA,1,1,1421,1421,1421,1421,5476293,581430,0,test,random,50,SUCCESS,Mismatch,5,5,0,10,10,0
38016095401,PAC_USA,SEAVIEW_PAC_USA,1,1,1785,1785,1785,1785,8915691,642984,0,test,random,50,SUCCESS,Mismatch,4,4,0,8,8,0
38016095501,PAC_USA,SEAVIEW_PAC_USA,1,1,1966,1966,1966,1966,10396728,1198740,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38016095601,PAC_USA,SEAVIEW_PAC_USA,1,1,1917,1917,1917,1917,9885102,1139565,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38016095901,PAC_USA,SEAVIEW_PAC_USA,1,1,1521,1521,1521,1521,6043530,896793,0,test,random,50,SUCCESS,Mismatch,7,7,0,14,14,0
38016096001,PAC_USA,SEAVIEW_PAC_USA,1,1,1578,1578,1578,1578,6581571,888681,0,test,random,50,SUCCESS,Mismatch,3,3,0,6,6,0
38016096301,PAC_USA,SEAVIEW_PAC_USA,1,1,1298,1298,1298,1298,4462191,592221,0,test,random,50,SUCCESS,Mismatch,1,1,0,2,2,0
38016096401,PAC_USA,SEAVIEW_PAC_USA,1,1,1255,1255,1255,1255,3708216,1016859,0,test,random,50,SUCCESS,Mismatch,4,4,0,8,8,0
38017103301,PAC_USA,SEAVIEW_PAC_USA,1,1,1398,1398,1398,1398,0,5863212,0,train,random,100,SUCCESS,Mismatch,30,30,0,30,30,0
38017128001,PAC_USA,SEAVIEW_PAC_USA,1,1,1563,1563,1563,1563,0,7328907,0,train,random,100,SUCCESS,Mismatch,14,14,0,14,14,0
38017111001,PAC_USA,SEAVIEW_PAC_USA,1,1,1298,1298,1298,1298,892755,4161657,0,train,random,100,SUCCESS,Mismatch,15,15,0,15,15,0
38017140901,PAC_USA,SEAVIEW_PAC_USA,1,1,1113,1113,1113,1113,469194,3247113,0,train,random,100,SUCCESS,Mismatch,13,11,0,13,11,0
38017144601,PAC_USA,SEAVIEW_PAC_USA,1,1,1444,1444,1444,1444,491619,5763789,0,train,random,100,SUCCESS,Mismatch,20,20,0,20,20,0
38017144901,PAC_USA,SEAVIEW_PAC_USA,1,1,1151,1151,1151,1151,0,3974403,0,train,random,100,SUCCESS,Mismatch,19,19,0,19,19,0
38017137701,PAC_USA,SEAVIEW_PAC_USA,1,1,1593,1593,1593,1593,0,7612947,0,train,random,100,SUCCESS,Mismatch,18,18,0,18,18,0
38017149701,PAC_USA,SEAVIEW_PAC_USA,1,1,1246,1246,1246,1246,0,4657548,0,train,random,100,SUCCESS,Mismatch,3,3,0,3,3,0
38017155501,PAC_USA,SEAVIEW_PAC_USA,1,1,1456,1456,1456,1456,0,6359808,0,train,random,100,SUCCESS,Mismatch,22,22,0,22,22,0
38018170501,PAC_USA,SEAVIEW_PAC_USA,1,1,1280,1280,1280,1280,0,4915200,0,train,random,100,SUCCESS,Mismatch,16,16,0,16,16,0
38018184601,PAC_USA,SEAVIEW_PAC_USA,1,1,1456,1456,1456,1456,0,6359808,0,train,random,100,SUCCESS,Mismatch,22,22,0,22,22,0
38018205701,PAC_USA,SEAVIEW_PAC_USA,1,1,1366,1366,1366,1366,1899171,3698697,0,train,random,100,SUCCESS,Mismatch,20,20,0,20,20,0
38018197701,PAC_USA,SEAVIEW_PAC_USA,1,1,2229,2229,2229,2229,0,14905323,0,train,random,100,SUCCESS,Mismatch,23,23,0,23,23,0
38018213001,PAC_USA,SEAVIEW_PAC_USA,1,1,2045,2045,2045,2045,0,12546075,0,train,random,100,SUCCESS,Mismatch,23,23,0,23,23,0
38018220101,PAC_USA,SEAVIEW_PAC_USA,1,1,1657,1657,1657,1657,0,8236947,0,train,random,100,SUCCESS,Mismatch,32,32,0,32,32,0
38018229501,PAC_USA,SEAVIEW_PAC_USA,1,1,832,832,832,832,0,2076672,0,test,random,50,SUCCESS,Mismatch,17,17,0,34,34,0
38018229401,PAC_USA,SEAVIEW_PAC_USA,1,1,1215,1215,1215,1215,49224,4379451,0,test,random,50,SUCCESS,Mismatch,27,27,0,54,54,0
38018228901,PAC_USA,SEAVIEW_PAC_USA,1,1,1535,1535,1535,1535,0,7068675,0,test,random,50,SUCCESS,Mismatch,27,27,0,54,54,0
38018229001,PAC_USA,SEAVIEW_PAC_USA,1,1,1521,1521,1521,1521,57801,6882522,0,test,random,50,SUCCESS,Mismatch,15,15,0,30,30,0
38018229201,PAC_USA,SEAVIEW_PAC_USA,1,1,1563,1563,1563,1563,118176,7210731,0,test,random,50,SUCCESS,Mismatch,10,10,0,20,20,0
38018229601,PAC_USA,SEAVIEW_PAC_USA,1,1,1507,1507,1507,1507,0,6813147,0,test,random,50,SUCCESS,Mismatch,30,30,0,60,60,0
38018229701,PAC_USA,SEAVIEW_PAC_USA,1,1,1691,1691,1691,1691,0,8578443,0,train,random,150,SUCCESS,Mismatch,52,52,0,34.66667,34.66667,0
38018230301,PAC_USA,SEAVIEW_PAC_USA,1,1,1062,1062,1062,1062,0,3383532,0,test,random,50,SUCCESS,Mismatch,16,16,0,32,32,0
38018230201,PAC_USA,SEAVIEW_PAC_USA,1,1,2103,2103,2103,2103,0,13267827,0,test,random,50,SUCCESS,Mismatch,24,24,0,48,48,0
38018230601,PAC_USA,SEAVIEW_PAC_USA,1,1,886,886,886,886,0,2354988,0,test,random,50,SUCCESS,Mismatch,16,16,0,32,32,0
38018230501,PAC_USA,SEAVIEW_PAC_USA,1,1,2045,2045,2045,2045,0,12546075,0,test,random,50,SUCCESS,Mismatch,19,19,0,38,38,0
38018230602,PAC_USA,SEAVIEW_PAC_USA,1,1,886,886,886,886,0,2354988,0,test,random,50,SUCCESS,Mismatch,16,16,0,32,32,0
38018230701,PAC_USA,SEAVIEW_PAC_USA,1,1,1095,1095,1095,1095,0,3597075,0,test,random,50,SUCCESS,Mismatch,24,24,0,48,48,0
38018231101,PAC_USA,SEAVIEW_PAC_USA,1,1,1608,1608,1608,1608,0,7756992,0,test,random,50,SUCCESS,Mismatch,10,10,0,20,20,0
38018231001,PAC_USA,SEAVIEW_PAC_USA,1,1,1230,1230,1230,1230,0,4538700,0,test,random,50,SUCCESS,Mismatch,22,22,0,44,44,0
38018230801,PAC_USA,SEAVIEW_PAC_USA,1,1,1727,1727,1727,1727,0,8947587,0,test,random,50,SUCCESS,Mismatch,8,8,0,16,16,0
38018231401,PAC_USA,SEAVIEW_PAC_USA,1,1,1346,1346,1346,1346,463650,4971498,0,test,random,50,SUCCESS,Mismatch,10,10,0,20,20,0
38018230901,PAC_USA,SEAVIEW_PAC_USA,1,1,1727,1727,1727,1727,0,8947587,0,test,random,50,SUCCESS,Mismatch,15,15,0,30,30,0
38018231801,PAC_USA,SEAVIEW_PAC_USA,1,1,930,930,930,930,0,2594700,0,test,random,50,SUCCESS,Mismatch,19,19,0,38,38,0
38018231802,PAC_USA,SEAVIEW_PAC_USA,1,1,930,930,930,930,90660,2504040,0,test,random,50,SUCCESS,Mismatch,16,16,0,32,32,0
38018231901,PAC_USA,SEAVIEW_PAC_USA,1,1,1185,1185,1185,1185,0,4212675,0,test,random,50,SUCCESS,Mismatch,23,23,0,46,46,0
38018237201,PAC_USA,SEAVIEW_PAC_USA,1,1,1041,1041,1041,1041,0,3251043,0,train,random,100,SUCCESS,Mismatch,15,15,0,15,15,0
38018231701,PAC_USA,SEAVIEW_PAC_USA,1,1,2457,2457,2457,2457,0,18110547,0,test,random,50,SUCCESS,Mismatch,32,32,0,64,64,0
38018245201,PAC_USA,SEAVIEW_PAC_USA,1,1,1026,1026,1026,1026,0,3158028,0,train,random,100,SUCCESS,Mismatch,19,19,0,19,19,0
38018252601,PAC_USA,SEAVIEW_PAC_USA,1,1,1062,1062,1062,1062,0,3383532,0,train,random,100,SUCCESS,Mismatch,22,22,0,22,22,0
